dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code,file_name,ingest_timestamp
2025-08-04,2025-08-04 20:25:39,CUST000000016320,647395,3,2000000349299,1,USD,$68,9%,8,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 20:25:39,CUST000000016320,647395,4,2000000181202,1,USD,$579,16%,88,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 02:33:38,CUST000000165873,647396,1,2000000280615,1,USD,$49,20%,8,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 02:33:38,CUST000000165873,647396,2,2000000117041,1,USD,$48,6%,3,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 15:29:56,CUST000000016605,647397,1,2000000421254,1,USD,$63,9%,11,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 15:29:56,CUST000000016605,647397,2,2000000391052,Two,USD,$315,6%,30,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 15:29:56,CUST000000016605,647397,3,2000000074702,1,USD,$481,0%,87,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 15:29:56,CUST000000016605,647397,4,2000000013978,1,USD,$39,16%,2,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 05:38:20,CUST000000269051,647398,1,2000000407999,1,AUD,73,16%,12,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 21:37:45,CUST000000247395,647399,1,2000000303796,1,GBP,4,18%,1,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 21:37:45,CUST000000247395,647399,2,2000000407876,1,GBP,55,2%,7,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 12:59:23,CUST000000139130,647400,1,2000000020082,1,INR,4557,15%,464,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:56:26,CUST000000074242,647401,1,2000000280943,1,INR,435,4%,51,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 05:39:50,CUST000000087723,647402,1,2000000286037,1,INR,38890,15%,3966,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 05:39:50,CUST000000087723,647402,2,2000000056142,Two,INR,2007,7%,187,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 16:20:46,CUST000000051208,647403,1,2000000405032,1,USD,$438,7%,74,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 14:29:12,CUST000000211171,647404,1,2000000113005,1,AED,21,8%,4,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 14:29:12,CUST000000211171,647404,2,2000000431475,Two,AED,126,21%,11,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 10:41:53,CUST000000247617,647405,1,2000000162218,1,INR,2757,0%,331,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 10:41:53,CUST000000247617,647405,2,2000000243108,1,INR,8689,3%,1016,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 10:41:53,CUST000000247617,647405,3,2000000240374,1,INR,5285,0%,635,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 10:41:53,CUST000000247617,647405,4,2000000101125,1,INR,3547,22%,138,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 10:41:53,CUST000000247617,647405,5,2000000348490,Two,INR,2006,21%,382,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 21:16:17,CUST000000098070,647406,1,2000000306612,1,INR,2778,17%,416,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 19:11:42,CUST000000219985,647407,1,2000000059891,1,USD,$18,5%,1,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 03:21:03,CUST000000256298,647408,1,2000000289892,1,CAD,63,19%,10,app,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 03:21:03,CUST000000256298,647408,2,2000000047119,1,CAD,582,9%,64,app,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 19:49:02,CUST000000196474,647409,1,2000000287904,3,USD,$68,4%,24,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 15:38:20,CUST000000134065,647410,1,2000000210919,1,GBP,8,14%,2,web,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 14:17:40,CUST000000048572,647411,1,2000000186610,1,INR,9419,0%,1696,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 20:30:05,CUST000000249905,647412,1,2000000453095,1,AED,201,2%,24,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 20:30:05,CUST000000249905,647412,2,2000000219479,Two,AED,11,8%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 20:30:05,CUST000000249905,647412,3,2000000243146,Two,AED,168,0%,17,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:47:34,CUST000000073544,647413,1,2000000136349,1,INR,841,7%,142,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 08:06:49,CUST000000014551,647414,1,2000000158136,1,INR,6658,9%,304,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 08:06:49,CUST000000014551,647414,2,2000000392844,1,INR,924,9%,102,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 02:54:34,CUST000000015568,647415,1,2000000006239,1,INR,11279,10%,1831,web,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:12:15,CUST000000018537,647416,1,2000000028071,3,USD,$21,13%,7,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:12:15,CUST000000018537,647416,2,2000000117126,1,USD,$56,12%,9,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 01:59:00,CUST000000169527,647417,1,2000000034560,1,INR,2726,8%,451,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 01:59:00,CUST000000169527,647417,2,2000000428376,1,INR,1057,2%,187,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 07:09:56,CUST000000055541,647418,1,2000000136530,1,SGD,32,9%,4,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 16:03:40,CUST000000100601,647419,1,2000000335810,Two,AED,209,14%,18,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 16:03:40,CUST000000100601,647419,2,2000000435305,1,AED,129,25%,12,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 16:03:40,CUST000000100601,647419,3,2000000398594,Two,AED,1842,6%,415,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 16:03:40,CUST000000100601,647419,4,2000000251165,1,AED,19,11%,1,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 16:52:17,CUST000000061953,647420,1,2000000068527,1,INR,5182,10%,233,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 16:52:17,CUST000000061953,647420,2,2000000142173,1,INR,2903,0%,349,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 19:30:41,CUST000000046922,647421,1,2000000103761,1,INR,14488,0%,725,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 19:30:41,CUST000000046922,647421,2,2000000418292,1,INR,168,13%,8,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 10:34:50,CUST000000033088,647422,1,2000000119960,Two,GBP,63,21%,13,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 13:20:14,CUST000000096157,647423,1,2000000031347,1,USD,$85,3%,15,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 13:20:14,CUST000000096157,647423,2,2000000494135,1,USD,$73,2%,9,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 13:20:14,CUST000000096157,647423,3,2000000010007,1,USD,$93,7%,16,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 00:00:12,CUST000000283461,647424,1,2000000335674,3,INR,3349,16%,1013,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 00:32:30,CUST000000263309,647425,1,2000000488325,1,INR,15947,10%,1731,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 00:32:30,CUST000000263309,647425,2,2000000332246,1,INR,54342,7%,6060,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 00:32:30,CUST000000263309,647425,3,2000000321189,1,INR,80196,7%,3711,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 00:32:30,CUST000000263309,647425,4,2000000485874,1,INR,3901,9%,427,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 03:04:49,CUST000000106675,647426,1,2000000160610,1,INR,8264,14%,357,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 03:04:49,CUST000000106675,647426,2,2000000277844,1,INR,866,10%,39,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:48:18,CUST000000296971,647427,1,2000000144917,1,INR,15681,18%,641,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 09:51:41,CUST000000000565,647428,1,2000000063881,1,INR,1917,12%,85,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 09:51:41,CUST000000000565,647428,2,2000000348575,1,INR,6402,0%,1153,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 09:51:41,CUST000000000565,647428,3,2000000464022,1,INR,608,13%,64,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:04:31,CUST000000253509,647429,1,2000000228853,1,INR,1241,0%,63,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:04:31,CUST000000253509,647429,2,2000000126852,1,INR,974,15%,100,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:04:31,CUST000000253509,647429,3,2000000208893,1,INR,1628,5%,78,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 13:47:59,CUST000000239795,647430,1,2000000345222,1,INR,771,27%,102,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 04:56:06,CUST000000028843,647431,1,2000000132242,4,INR,2342,0%,1125,web,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 21:28:51,CUST000000179121,647432,1,2000000234809,3,INR,4210,9%,1384,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 02:31:41,CUST000000000848,647433,1,2000000237343,1,AED,878,0%,44,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 02:31:41,CUST000000000848,647433,2,2000000443881,1,AED,70,17%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 09:45:44,CUST000000060010,647434,1,2000000214863,Two,AED,104,18%,21,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 08:25:30,CUST000000173568,647435,1,2000000128245,1,INR,82277,13%,8542,app,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 17:43:35,CUST000000182019,647436,1,2000000086194,1,INR,97222,16%,9849,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 20:17:43,CUST000000236384,647437,1,2000000462363,1,AED,699,3%,35,web,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 03:56:09,CUST000000041176,647438,1,2000000387185,1,INR,9568,20%,918,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 03:56:09,CUST000000041176,647438,2,2000000158297,1,INR,1418,18%,59,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 16:57:16,CUST000000066347,647439,1,2000000100159,3,INR,9586,3%,3357,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 05:17:46,CUST000000033560,647440,1,2000000289267,1,SGD,48,1%,3,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 12:36:39,CUST000000228735,647441,1,2000000135755,1,USD,$132,7%,15,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 12:13:22,CUST000000251552,647442,1,2000000340890,1,USD,$478,23%,19,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 14:05:15,CUST000000274438,647443,1,2000000240275,1,SGD,82,2%,5,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 13:02:56,CUST000000205010,647444,1,2000000481227,1,INR,2383,3%,116,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 13:02:56,CUST000000205010,647444,2,2000000352084,1,INR,4608,13%,201,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 04:27:42,CUST000000240756,647445,1,2000000148854,1,INR,4149,1%,205,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 04:27:42,CUST000000240756,647445,2,2000000209289,1,INR,615,15%,95,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 02:01:48,CUST000000002363,647446,1,2000000243214,1,INR,553,6%,27,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 02:01:48,CUST000000002363,647446,2,2000000261898,1,INR,35288,0%,4235,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 02:01:48,CUST000000002363,647446,3,2000000474755,1,INR,1984,13%,310,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:57:07,CUST000000152964,647447,1,2000000221601,Two,GBP,24,14%,3,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:57:07,CUST000000152964,647447,2,2000000434063,1,GBP,21,0%,2,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:57:07,CUST000000152964,647447,3,2000000078090,1,GBP,11,4%,2,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 06:57:07,CUST000000152964,647447,4,2000000150864,Two,GBP,5,0%,1,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 05:23:57,CUST000000125206,647448,1,2000000104980,1,INR,3473,25%,313,web,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 05:23:57,CUST000000125206,647448,2,2000000429601,1,INR,7183,5%,1229,web,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 11:46:51,CUST000000039037,647449,1,2000000343044,1,INR,85844,0%,4293,web,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 11:46:51,CUST000000039037,647449,2,2000000184982,1,INR,64914,20%,6199,web,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 20:55:48,CUST000000157288,647450,1,2000000034416,Two,INR,9540,0%,2290,app,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 07:59:50,CUST000000241051,647451,1,2000000047430,1,INR,2525,0%,127,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 19:22:20,CUST000000217512,647452,1,2000000061146,1,SGD,1002,16%,102,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 13:11:09,CUST000000210716,647453,1,2000000028019,1,SGD,7,7%,1,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 18:29:26,CUST000000047313,647454,1,2000000098784,1,SGD,1519,0%,183,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 18:29:26,CUST000000047313,647454,2,2000000475073,Two,SGD,1469,17%,293,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 13:25:01,CUST000000213641,647455,1,2000000024158,1,INR,738,0%,133,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 23:51:29,CUST000000211788,647456,1,2000000449258,1,INR,2860,15%,292,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 17:59:40,CUST000000115607,647457,1,2000000203256,1,AUD,133,1%,24,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 17:59:40,CUST000000115607,647457,2,2000000228792,1,AUD,5,19%,1,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 17:59:40,CUST000000115607,647457,3,2000000457642,3,AUD,144,4%,51,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 17:59:40,CUST000000115607,647457,4,2000000310428,1,AUD,1755,6%,199,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 07:23:55,CUST000000070521,647458,1,2000000017808,1,AED,52,4%,7,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 07:23:55,CUST000000070521,647458,2,2000000068312,1,AED,32,8%,4,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 07:23:55,CUST000000070521,647458,3,2000000459349,1,AED,118,5%,14,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 07:23:55,CUST000000070521,647458,4,2000000188775,1,AED,87,7%,5,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
2025-08-04,2025-08-04 14:30:27,CUST000000144712,647459,1,2000000380834,Two,INR,1187,13%,103,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-04.csv,2026-09-10T00:05:14.305Z
