product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000072067,STCR-HNK-005K6,HNK,STCR,Navy,One-Size,Cotton,538,3,4.1,11.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072074,GGRN-GRC-005K7,GRCY,GGRN,Silver,One-Size,Wood,172,12.7,14.8,9.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072081,HMNS-HNK-005K8,HNK,HMNS,Silver,One-Size,Aluminum,444,23.2,17.5,9.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072098,SKYL-CE-005K9,CE,SKYL,Red,One-Size,Cotton,399,19.8,12,4.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072104,VOLT-CE-005KA,CE,VOLT,Purple,One-Size,Paper,180,21,16.4,7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072111,HPFN-TOY-005KB,TOY,HPFN,Pink,One-Size,Glass,163,11.6,11.7,5.3,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072128,ZNTH-CE-005KC,CE,ZNTH,Silver,One-Size,Polyester,230,7.3,8.6,12.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072135,PRLV-HNK-005KD,HNK,PRLV,Silver,One-Size,Steel,807,19.6,10.2,8.3,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072142,RDMR-BKS-005KE,BKS,RDMR,null,One-Size,Glass,284,14.1,11.7,10.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072159,PHTX-CE-005KF,CE,PHTX,Gray,One-Size,Plastic,242,13.8,18.5,9.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072166,TRBZ-SPT-005KG,SPT,TRBZ,Gray,S,Aluminum,923,12.5,18.5,8.8,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072173,NTCH-GRC-005KH,GRCY,NTCH,White,One-Size,Plastic,119,37.6,12.4,7.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072180,GLOW-BPC-005KI,BPC,GLOW,Purple,One-Size,Aluminum,187,21.4,4.9,5.1,25,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072197,PRLV-HNK-005KJ,HNK,PRLV,Blue,One-Size,Glass,163,33.4,15.4,2.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072203,URTL-APP-005KK,APP,URTL,Gray,XS,Cotton,888,21.1,7.4,3.3,18,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072210,KDLN-TOY-005KL,TOY,KDLN,Red,One-Size,Polyester,424,25.3,16.6,8.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072227,RDMR-BKS-005KM,BKS,RDMR,null,One-Size,Plastic,440,22.5,12.8,4.3,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072234,CBLT-APP-005KN,APP,CBLT,Yellow,One-Size,Wood,288,16.9,11,7.6,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072241,GLOW-BPC-005KO,BPC,GLOW,Pink,One-Size,Paper,257,29.5,7.7,8.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072258,SWCR-SPT-005KP,SPT,SWCR,Gray,L,Cotton,75,24.3,13,4.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072265,ACME-CE-005KQ,CE,ACME,Yellow,One-Size,Wood,421,35.2,15.7,8.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072272,ZNTH-CE-005KR,CE,ZNTH,Gray,One-Size,Rubber,213,21.7,22.6,11.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072289,STCR-HNK-005KS,HNK,STCR,Beige,One-Size,Cotton,221,4.1,13.9,4.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072296,RDMR-BKS-005KT,BKS,RDMR,null,One-Size,Plastic,133,12.4,15,8.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072302,BYTM-CE-005KU,CE,BYTM,Navy,One-Size,Cotton,481,21.3,6.5,7.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072319,FTFX-APP-005KV,APP,FTFX,Blue,One-Size,Glass,188,25.5,6.7,11.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072326,PLCB-TOY-005KW,TOY,PLCB,Gray,One-Size,Wood,271,26.8,6.4,5.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072333,CSNV-HNK-005KX,HNK,CSNV,Black,One-Size,Leather,101,30.8,10.2,7.6,19,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072340,ALMS-BPC-005KY,BPC,ALMS,Purple,One-Size,Plastic,655,24.1,19.7,7.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072357,STCR-HNK-005KZ,HNK,STCR,Gray,One-Size,Leather,741,10.6,9.3,4.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072364,STAC-BKS-005L0,BKS,STAC,null,One-Size,Paper,216,25.8,14.6,6.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072371,SWCR-SPT-005L1,SPT,SWCR,Green,XS,Cotton,113,8.7,5.9,7.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072388,SWCR-SPT-005L2,SPT,SWCR,Beige,One-Size,Aluminum,482,7.6,12.3,7.6,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072395,STCR-HNK-005L3,HNK,STCR,Navy,One-Size,Steel,67,25,19,3.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072401,COTC-APP-005L4,APP,COTC,Navy,S,Steel,218,11.4,17.7,11,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072418,RDMR-BKS-005L5,BKS,RDMR,null,One-Size,Glass,212,29.3,25,8.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072425,ABLF-APP-005L6,APP,ABLF,White,L,Paper,325,22,8.7,11.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072432,PHTX-CE-005L7,CE,PHTX,Black,One-Size,Polyester,591,3,7.8,1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072449,HMNS-HNK-005L8,HNK,HMNS,Black,One-Size,Cotton,209,20.7,15.5,7.8,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072456,GMFG-TOY-005L9,TOY,GMFG,Red,One-Size,Paper,348,24.4,16.3,9.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072463,NTCH-GRC-005LA,GRCY,NTCH,Purple,One-Size,Leather,303,25.6,10.6,12.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072470,NTCH-GRC-005LB,GRCY,NTCH,Gray,One-Size,Polyester,111,25.1,8.9,9.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072487,LFSP-BKS-005LC,BKS,LFSP,null,One-Size,Aluminum,101,19,9,12.3,800,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072494,GGRN-GRC-005LD,GRCY,GGRN,Beige,One-Size,Polyester,129,18.2,6.6,7.4,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072500,GGRN-GRC-005LE,GRCY,GGRN,Green,One-Size,Paper,166,24.5,12.1,11.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072517,CKMT-HNK-005LF,HNK,CKMT,Blue,One-Size,Aluminum,128,9.9,9.3,5.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072524,URTL-APP-005LG,APP,URTL,Gray,S,Wood,172,17.9,15.8,11.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072531,ZNTH-CE-005LH,CE,ZNTH,Gray,One-Size,Rubber,235,14.8,9.4,11.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072548,ABLF-APP-005LI,APP,ABLF,Beige,M,Steel,501,16,12.5,10.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072555,GMFG-TOY-005LJ,TOY,GMFG,Red,One-Size,Paper,669,9.9,6.2,7.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072562,NTCH-GRC-005LK,GRCY,NTCH,Beige,One-Size,Rubber,458,20.5,8.3,1.8,11,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072579,CBLT-APP-005LL,APP,CBLT,Gray,XL,Steel,60,20.5,23.8,9.3,21,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072586,PGTR-BKS-005LM,BKS,PGTR,null,One-Size,Steel,450,21.3,6.1,7.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072593,BTNQ-BPC-005LN,BPC,BTNQ,Beige,One-Size,Cotton,707,30.1,13.3,1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072609,CSNV-HNK-005LO,HNK,CSNV,Purple,One-Size,Rubber,297,25.1,19.1,5.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072616,FTFX-APP-005LP,APP,FTFX,Green,XXL,Wood,308,11.9,4.6,7.3,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072623,SKYL-CE-005LQ,CE,SKYL,Gray,One-Size,Plastic,132,24.2,12.1,8.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072630,URTL-APP-005LR,APP,URTL,Purple,L,Cotton,120,9.7,19.6,8.4,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072647,DMLX-BPC-005LS,BPC,DMLX,Yellow,One-Size,Steel,308,17.6,12.4,9.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072654,GMFG-TOY-005LT,TOY,GMFG,Gray,One-Size,Glass,342,16.5,7.9,4.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072661,NTCH-GRC-005LU,GRCY,NTCH,Pink,One-Size,Leather,180,29.3,11.9,9.8,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072678,ABLF-APP-005LV,APP,ABLF,Yellow,XL,Rubber,120,24.5,9.8,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072685,KDLN-TOY-005LW,TOY,KDLN,Black,One-Size,Paper,480,11.9,6.5,4.9,104,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072692,FTFX-APP-005LX,APP,FTFX,Yellow,L,Leather,267,8.8,2,12.3,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072708,BLIN-BKS-005LY,BKS,BLIN,null,One-Size,Steel,602,27.8,12,8.4,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072715,PHTX-CE-005LZ,CE,PHTX,Gray,One-Size,Rubber,649,23.8,8.9,6.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072722,QLHS-BKS-005M0,BKS,QLHS,null,One-Size,Rubber,367,21.2,12.5,1.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072739,ALMS-BPC-005M1,BPC,ALMS,Gray,One-Size,Wood,357,12.2,22.2,8.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072746,RKBR-TOY-005M2,TOY,RKBR,Navy,One-Size,Wood,433,30.7,18.9,14.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072753,ABLF-APP-005M3,APP,ABLF,Black,XS,Glass,566,14.2,5.2,3.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072760,NOVW-CE-005M4,CE,NOVW,Navy,One-Size,Rubber,260,35.2,8.7,7.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072777,PRLV-HNK-005M5,HNK,PRLV,Green,One-Size,Wood,162,19.9,13,7.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072784,CKMT-HNK-005M6,HNK,CKMT,Silver,One-Size,Polyester,416,19.8,2,11,19,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072791,SLKE-BPC-005M7,BPC,SLKE,Red,One-Size,Leather,275,23.8,13.6,12.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072807,NOVW-CE-005M8,CE,NOVW,Gray,One-Size,Leather,165,3,13.3,7.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072814,GLOW-BPC-005M9,BPC,GLOW,Gray,One-Size,Plastic,324,7.5,13.4,5.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072821,COTC-APP-005MA,APP,COTC,Blue,XXL,Plastic,963,32.2,6.8,4.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072838,CBLT-APP-005MB,APP,CBLT,Black,XS,Paper,131,17.8,11.9,9.1,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072845,TNGR-TOY-005MC,TOY,TNGR,Pink,One-Size,Plastic,295,6.5,16.4,8.6,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072852,AQPR-HNK-005MD,HNK,AQPR,Yellow,One-Size,Cotton,118,15.3,23.1,5.5,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072869,SLKE-BPC-005ME,BPC,SLKE,Black,One-Size,Rubber,167,11.6,10.1,4.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072876,QLHS-BKS-005MF,BKS,QLHS,null,One-Size,Polyester,286,29.1,9.6,13.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072883,PLCB-TOY-005MG,TOY,PLCB,Yellow,One-Size,Leather,342,23.4,5.5,4.3,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072890,STCR-HNK-005MH,HNK,STCR,Black,One-Size,Leather,713,21.6,10,11.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072906,RDMR-BKS-005MI,BKS,RDMR,null,One-Size,Aluminum,400,23.3,6.3,12.9,15,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072913,GGRN-GRC-005MJ,GRCY,GGRN,Purple,One-Size,Glass,618,25.8,10.5,3.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072920,TNGR-TOY-005MK,TOY,TNGR,Green,One-Size,Leather,689,27.8,11.4,8.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072937,STCR-HNK-005ML,HNK,STCR,Red,One-Size,Wood,272,5.4,11.2,8.1,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072944,FTFX-APP-005MM,APP,FTFX,White,XS,Cotton,47,8.6,5.2,11.4,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072951,GLOW-BPC-005MN,BPC,GLOW,Navy,One-Size,Leather,288,23.1,18.9,6.8,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072968,CSNV-HNK-005MO,HNK,CSNV,Pink,One-Size,Glass,386,26.2,11.6,4.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072975,ACME-CE-005MP,CE,ACME,Blue,One-Size,Cotton,116,16.7,14.6,7.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072982,RKBR-TOY-005MQ,TOY,RKBR,Red,One-Size,Paper,225,29.7,12.5,13.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000072999,BYTM-CE-005MR,CE,BYTM,Beige,One-Size,Paper,636,17.3,22.6,1,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073002,BLIN-BKS-005MS,BKS,BLIN,null,One-Size,Cotton,374,15.8,7.7,8.7,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073019,MOSA-APP-005MT,APP,MOSA,Yellow,M,Paper,109,15.2,19.8,3.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073026,ECOT-CE-005MU,CE,ECOT,Navy,One-Size,Leather,215,28.3,12.1,6.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073033,BTNQ-BPC-005MV,BPC,BTNQ,Silver,One-Size,Paper,434,17.8,8.5,8.2,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073040,AQPR-HNK-005MW,HNK,AQPR,Beige,One-Size,Leather,248,8.7,17.1,15.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073057,PRLV-HNK-005MX,HNK,PRLV,Gray,One-Size,Glass,188,8,11.7,5.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073064,NTHR-APP-005MY,APP,NTHR,Navy,XXL,Paper,544,3,7.9,12.4,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073071,FRMJ-GRC-005MZ,GRCY,FRMJ,Navy,One-Size,Steel,385,9.8,7.9,8.9,37,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073088,FRFL-GRC-005N0,GRCY,FRFL,Green,One-Size,Plastic,574,14.4,4.2,10.7,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073095,BTNQ-BPC-005N1,BPC,BTNQ,Silver,One-Size,Leather,250,11.6,10.6,8.6,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073101,BTNQ-BPC-005N2,BPC,BTNQ,Blue,One-Size,Polyester,442,30.6,21.5,13,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073118,CSNV-HNK-005N3,HNK,CSNV,Purple,One-Size,Aluminum,121,17.3,16.8,11,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073125,NTCH-GRC-005N4,GRCY,NTCH,Beige,One-Size,Paper,632,22.8,16,9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073132,NTCH-GRC-005N5,GRCY,NTCH,Pink,One-Size,Polyester,324,21.6,8.5,10.9,14,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073149,GLOW-BPC-005N6,BPC,GLOW,Pink,One-Size,Glass,402,14,8,8.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073156,PRSD-SPT-005N7,SPT,PRSD,Yellow,M,Paper,912,15.9,9.7,2.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073163,WRMH-HNK-005N8,HNK,WRMH,Blue,One-Size,Rubber,107,13.9,11.6,14.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073170,MOSA-APP-005N9,APP,MOSA,Pink,XS,Plastic,399,17.7,8.6,10.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073187,ALMS-BPC-005NA,BPC,ALMS,Black,One-Size,Aluminum,1109,17,14.6,6.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073194,CSNV-HNK-005NB,HNK,CSNV,Gray,One-Size,Plastic,944,18.5,5.7,3.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073200,NTHR-APP-005NC,APP,NTHR,Blue,L,Plastic,243,31.6,12.7,12.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073217,ACME-CE-005ND,CE,ACME,Purple,One-Size,Paper,90,20.4,15,8.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073224,HMNS-HNK-005NE,HNK,HMNS,Gray,One-Size,Plastic,134,27.6,3.1,2.2,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073231,GRBK-GRC-005NF,GRCY,GRBK,Gray,One-Size,Leather,320,29.6,13.4,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073248,GLOW-BPC-005NG,BPC,GLOW,White,One-Size,Polyester,1186,19.4,10.9,4.9,12,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073255,FRMJ-GRC-005NH,GRCY,FRMJ,Pink,One-Size,Glass,514,22.5,10.3,9.4,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073262,AQPR-HNK-005NI,HNK,AQPR,Red,One-Size,Wood,345,6.1,9.4,11.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073279,GGRN-GRC-005NJ,GRCY,GGRN,Purple,One-Size,Rubber,174,21,7,5.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073286,AQPR-HNK-005NK,HNK,AQPR,Silver,One-Size,Steel,188,18.8,12.1,5.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073293,ARFT-SPT-005NL,SPT,ARFT,Purple,L,Polyester,293,22.6,17.1,4.9,19,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073309,CKMT-HNK-005NM,HNK,CKMT,Navy,One-Size,Leather,95,8.5,15.7,5.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073316,NTHR-APP-005NN,APP,NTHR,Red,XXL,Rubber,62,20.8,8.6,9.1,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073323,HMNS-HNK-005NO,HNK,HMNS,Gray,One-Size,Wood,75,17.8,4.7,3.7,16,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073330,SKYL-CE-005NP,CE,SKYL,Purple,One-Size,Leather,467,20.4,16.3,4.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073347,CKMT-HNK-005NQ,HNK,CKMT,Blue,One-Size,Glass,570,21.8,9.8,6.3,32,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073354,CBLT-APP-005NR,APP,CBLT,Purple,XL,Leather,233,25.5,15.3,6.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073361,NTHR-APP-005NS,APP,NTHR,Purple,S,Polyester,282,22.6,22.8,6.9,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073378,ECOT-CE-005NT,CE,ECOT,Purple,One-Size,Rubber,108,11,13.8,9.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073385,ECOT-CE-005NU,CE,ECOT,Green,One-Size,Cotton,273,21,10.8,6.8,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073392,GGRN-GRC-005NV,GRCY,GGRN,Silver,One-Size,Leather,302,8.5,16.8,5.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
